"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-02","0.02","0.0","0.0","78","95","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-03","0.00","0.0","0.0","80","99","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-04","0.00","0.0","0.0","76","93","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-05","0.00","0.0","0.0","74","87","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-06","0.00","0.0","0.0","73","92","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-07","0.00","0.0","0.0","81","98","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-08","0.00","0.0","0.0","82","98","67"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-09","0.00","0.0","0.0","80","95","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-10","0.00","0.0","0.0","82","98","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-11","0.00","0.0","0.0","80","96","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-12","0.00","0.0","0.0","77","88","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-13","0.00","0.0","0.0","73","90","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-14","0.00","0.0","0.0","80","97","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-15","0.21","0.0","0.0","74","75","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-16","0.07","0.0","0.0","68","91","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-17","0.00","0.0","0.0","72","88","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-18","0.00","0.0","0.0","76","95","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-19","0.00","0.0","0.0","81","98","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-20","0.00","0.0","0.0","81","97","66"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-21","0.00","0.0","0.0","82","97","68"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-22","0.00","0.0","0.0","81","95","65"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-23","0.43","0.0","0.0","72","78","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-24","0.13","0.0","0.0","71","90","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-25","0.08","0.0","0.0","72","80","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-26","0.08","0.0","0.0","67","83","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-27","0.00","0.0","0.0","69","85","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-28","0.01","0.0","0.0","64","79","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-29","0.00","0.0","0.0","65","84","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-30","0.00","0.0","0.0","66","79","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-07-31","0.00","0.0","0.0","68","87","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-01","0.00","0.0","0.0","72","85","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-02","0.00","0.0","0.0","74","93","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-03","0.09","0.0","0.0","76","84","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-04","0.00","0.0","0.0","76","95","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-05","0.00","0.0","0.0","76","88","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-06","0.31","0.0","0.0","70","84","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-07","0.06","0.0","0.0","69","88","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-08","0.00","0.0","0.0","69","83","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-09","0.00","0.0","0.0","72","88","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-10","0.00","0.0","0.0","75","88","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-11","0.00","0.0","0.0","76","92","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-12","0.00","0.0","0.0","76","90","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-13","0.00","0.0","0.0","71","89","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-14","0.38","0.0","0.0","70","84","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-15","0.00","0.0","0.0","71","88","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-16","0.00","0.0","0.0","72","89","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-17","0.00","0.0","0.0","74","89","63"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-18","0.07","0.0","0.0","69","79","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-19","0.01","0.0","0.0","62","72","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-20","0.00","0.0","0.0","60","76","46"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-21","0.00","0.0","0.0","63","80","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-22","0.00","0.0","0.0","64","81","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-23","0.00","0.0","0.0","74","89","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-24","0.00","0.0","0.0","76","90","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-25","0.00","0.0","0.0","77","92","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-26","0.01","0.0","0.0","77","94","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-27","0.00","0.0","0.0","78","93","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-28","0.00","0.0","0.0","67","75","50"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-29","0.00","0.0","0.0","67","91","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-30","0.00","0.0","0.0","75","92","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-08-31","0.00","0.0","0.0","76","90","61"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-01","0.00","0.0","0.0","70","88","53"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-02","0.00","0.0","0.0","68","82","57"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-03","0.00","0.0","0.0","69","82","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-04","0.00","0.0","0.0","69","83","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-05","0.07","0.0","0.0","64","70","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-06","0.00","0.0","0.0","62","78","51"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-07","0.01","0.0","0.0","61","75","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-08","0.00","0.0","0.0","65","86","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-09","0.00","0.0","0.0","72","88","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-10","0.00","0.0","0.0","73","93","55"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-11","0.00","0.0","0.0","76","93","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-12","0.00","0.0","0.0","76","93","62"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-13","0.00","0.0","0.0","79","96","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-14","0.00","0.0","0.0","76","92","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-15","0.00","0.0","0.0","74","94","58"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-16","0.00","0.0","0.0","77","93","60"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-17","0.00","0.0","0.0","77","92","64"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-18","0.00","0.0","0.0","75","91","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-19","0.08","0.0","0.0","75","84","59"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-20","0.01","0.0","0.0","66","84","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-21","0.00","0.0","0.0","61","79","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-22","0.00","0.0","0.0","67","86","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-23","0.00","0.0","0.0","70","88","56"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-24","0.01","0.0","0.0","67","80","54"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-25","0.00","0.0","0.0","56","64","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-26","0.00","0.0","0.0","53","73","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-27","0.00","0.0","0.0","62","80","49"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-28","0.00","0.0","0.0","50","50","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-29","0.00","0.0","0.0","54","84","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-09-30","0.00","0.0","0.0","53","61","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-01","0.00","0.0","0.0","50","71","43"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-02","0.00","0.0","0.0","63","81","52"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-03","0.00","0.0","0.0","71","86","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-04","0.00","0.0","0.0","57","68","47"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-05","0.08","0.0","0.0","55","75","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-06","0.16","0.5","0.0","44","61","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-07","0.31","0.0","0.0","44","47","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-08","0.07","0.0","0.0","40","40","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-09","0.03","0.0","0.0","36","38","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-10","0.00","0.0","0.0","34","37","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-11","0.01","0.0","0.0","38","48","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-12","0.00","0.0","0.0","44","64","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-13","0.02","0.0","0.0","51","63","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-14","0.09","2.7","1.2","28","27","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-15","0.00","0.0","0.0","28","48","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-16","0.00","0.0","0.0","40","56","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-17","0.00","0.0","0.0","47","61","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-18","0.00","0.0","0.0","52","69","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-19","0.00","0.0","0.0","55","67","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-20","0.00","0.0","0.0","52","70","38"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-21","0.00","0.0","0.0","55","74","41"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-22","0.00","0.0","0.0","58","74","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-23","0.00","0.0","0.0","55","70","44"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-24","0.00","0.0","0.0","54","60","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-25","0.00","0.0","0.0","52","66","43"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-26","0.00","0.0","0.0","54","69","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-27","0.00","0.0","0.0","58","73","42"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-28","0.00","0.0","0.0","54","77","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-29","0.00","0.0","0.0","60","79","40"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-30","0.22","0.0","0.0","44","43","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-10-31","0.00","0.0","0.0","36","46","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-01","0.00","0.0","0.0","41","55","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-02","0.00","0.0","0.0","45","65","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-03","0.03","0.0","0.0","48","54","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-04","0.00","0.0","0.0","39","56","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-05","0.00","0.0","0.0","45","56","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-06","0.00","0.0","0.0","39","51","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-07","0.00","0.0","0.0","35","44","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-08","0.00","0.0","0.0","31","38","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-09","0.00","0.0","0.0","28","49","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-10","0.00","0.0","0.0","41","58","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-11","0.17","1.8","0.0","30","30","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-12","0.03","0.8","1.2","22","25","10"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-13","0.00","0.0","1.2","28","48","12"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-14","0.00","0.0","0.0","42","63","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-15","0.00","0.0","0.0","47","59","31"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-16","0.00","0.0","0.0","42","55","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-17","0.04","0.2","0.0","33","34","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-18","0.00","0.0","0.0","27","48","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-19","0.00","0.0","0.0","34","49","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-20","0.00","0.0","0.0","36","58","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-21","0.00","0.0","0.0","42","61","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-22","0.00","0.0","0.0","46","61","36"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-23","0.00","0.0","0.0","46","53","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-24","0.03","0.7","0.0","39","59","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-25","0.00","0.0","0.0","31","41","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-26","0.00","0.0","0.0","30","51","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-27","0.00","0.0","0.0","41","55","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-28","0.00","0.0","0.0","49","58","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-29","0.00","0.0","0.0","40","49","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-11-30","0.05","1.0","0.0","32","35","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-01","0.00","0.0","1.2","33","44","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-02","0.00","0.0","0.0","28","37","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-03","0.00","0.0","0.0","27","34","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-04","0.00","0.0","0.0","27","38","14"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-05","0.00","0.0","0.0","30","49","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-06","0.00","0.0","0.0","23","31","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-07","0.00","0.0","0.0","26","43","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-08","0.00","0.0","0.0","29","49","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-09","0.00","0.0","0.0","31","45","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-10","0.00","0.0","0.0","36","59","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-11","0.00","0.0","0.0","44","59","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-12","0.00","0.0","0.0","40","57","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-13","0.00","0.0","0.0","34","40","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-14","0.00","0.0","0.0","33","54","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-15","0.00","0.0","0.0","40","55","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-16","0.00","0.0","0.0","40","60","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-17","0.00","0.0","0.0","40","59","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-18","0.00","0.0","0.0","44","57","25"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-19","0.00","0.0","0.0","42","50","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-20","0.00","0.0","0.0","33","48","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-21","0.00","0.0","0.0","41","63","24"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-22","0.00","0.0","0.0","35","38","15"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-23","0.00","0.0","0.0","28","52","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-24","0.00","0.0","0.0","36","47","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-25","0.00","0.0","0.0","32","47","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-26","0.00","0.0","0.0","27","37","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-27","0.00","0.0","0.0","24","30","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-28","0.00","0.0","0.0","16","22","9"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-29","0.00","0.0","0.0","17","39","5"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-30","0.00","0.0","0.0","35","53","27"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2018-12-31","0.03","0.5","0.0","23","32","0"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-01","0.00","0.0","0.0","4","12","-5"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-02","0.00","0.0","0.0","15","38","2"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-03","0.00","0.0","0.0","32","56","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-04","0.00","0.0","0.0","42","62","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-05","0.00","0.0","0.0","44","60","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-06","0.00","0.0","0.0","42","58","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-07","0.00","0.0","0.0","40","52","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-08","0.00","0.0","0.0","35","50","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-09","0.00","0.0","0.0","33","50","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-10","0.00","0.0","0.0","41","61","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-11","0.45","1.0","0.0","38","44","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-12","0.03","0.3","1.2","32","35","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-13","0.00","0.0","0.0","25","35","17"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-14","0.00","0.0","0.0","28","43","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-15","0.00","0.0","0.0","32","46","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-16","0.00","0.0","0.0","35","46","29"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-17","0.00","0.0","0.0","40","54","32"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-18","0.08","0.3","0.0","37","41","23"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-19","0.00","0.0","0.0","32","48","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-20","0.00","0.0","0.0","41","55","33"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-21","0.00","0.2","0.0","39","58","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-22","0.01","1.1","0.0","27","30","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-23","0.00","0.0","0.0","26","41","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-24","0.11","1.0","0.0","25","29","12"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-25","0.00","0.0","1.2","19","32","8"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-26","0.00","0.0","0.0","28","42","19"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-27","0.00","0.0","0.0","37","50","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-28","0.07","2.3","1.2","31","31","7"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-29","0.00","0.0","1.2","15","27","7"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-30","0.00","0.0","0.0","24","48","9"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-01-31","0.00","0.0","0.0","35","48","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-01","0.00","0.0","0.0","38","54","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-02","0.00","0.0","0.0","42","60","34"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-03","0.00","0.0","0.0","47","65","37"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-04","0.00","0.0","0.0","43","57","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-05","0.00","0.0","0.0","28","49","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-06","0.14","3.1","0.0","21","24","-3"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-07","0.00","0.0","2.0","3","15","-11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-08","0.00","0.0","1.2","8","26","-7"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-09","0.00","0.0","1.2","23","48","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-10","0.00","0.0","0.0","24","47","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-11","0.00","0.0","0.0","20","34","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-12","0.00","0.0","0.0","33","49","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-13","0.00","0.0","0.0","41","60","26"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-14","0.00","0.0","0.0","44","58","28"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-15","0.00","0.0","0.0","34","57","22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-16","0.10","2.0","0.0","30","40","16"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-17","0.00","0.0","1.2","22","29","11"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-18","0.00","0.0","0.0","14","20","6"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-19","0.01","0.0","0.0","16","20","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-20","0.00","0.0","0.0","20","34","6"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-21","0.00","0.0","0.0","22","33","13"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-22","0.41","6.8","0.0","24","28","21"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-23","0.05","1.5","7.1","25","35","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-24","0.00","0.0","3.1","26","35","10"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-25","0.00","0.0","3.1","25","41","7"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-26","0.00","0.0","2.0","26","46","18"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-27","0.01","0.0","1.2","25","27","12"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-02-28","0.00","0.0","0.0","32","50","20"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-03-01","0.00","0.0","0.0","38","47","30"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2019-03-02","0.19","3.2","0.0","28","33","1"
